created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sat Dec 30 11:36:43 +0000 2023,1.74E+18,"PENUHH SM BARANG2 DISKONANðŸ’¥  Ayoo gess, jengukk laz campaign inii &gt &gt  https://t.co/5HQFz3L9Y2  Hampir semua jenis produk ADAâ—ðŸ’–ðŸ˜–  #diskonhariini #promolazada #skincareforeveryone #elektronik #fashion #OOTD #diskon https://t.co/oWjAtNVAVS",1,0,0,1,in,1.73E+18,1.74E+18,tlvcore,https://twitter.com/tlvcore/status/1741060744178008280
Sat Dec 30 09:22:00 +0000 2023,1.74E+18,TAVI Blush + Gentle Cleansing Kit  Paket TAVI ini berisi: TAVI Gel to Oil 1st Cleanser 100 ml TAVI Color Play Face Tint 9 g  FREE TAVI Face Mist  #tavi #wardah #sale #promo #diskon #promosi #skincare #makeup #kosmetik #cleanser #facetint #facemist #blush #highlighter https://t.co/d5KOHAKQYf,0,0,0,0,et,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1741026840754434274
Sat Dec 30 08:35:50 +0000 2023,1.74E+18,"Tersedia dalam varian warna RED-BLACK dan FULL BLACK. Segera beli, stok terbatas!  https://t.co/Wj1CXvM4tP  #promo #voucher #diskon #bodymaster #smithmachine #functionaltrainer #bm2070 #gabungansmithmachine #cablecrossover #powerrack #specialprice #cicilan0persen #gratisongkir",0,0,0,0,in,1.69E+18,1.74E+18,librari_alvabet,https://twitter.com/librari_alvabet/status/1741015224038359384
Sat Dec 30 04:30:21 +0000 2023,1.74E+18,Lazada Crazy Deal &amp  Lazflash Extra Jam 12  https://t.co/zOxZBxZnqk  #flashsale #promo #diskon #lazada https://t.co/TNwnzd0Kuk,0,1,0,0,en,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1740953446138904725
Sat Dec 30 04:19:00 +0000 2023,1.74E+18,TAVI Must Have Kit  Paket TAVI ini berisi: - TAVI Color Play Face Tint 9 g - TAVI 1% Encapsulated Retinol + Peptide Slow Aging Signs Serum 30 ml  FREE TAVI mini serum  #tavi #wardah #sale #promo #diskon #skincare #makeup #kosmetik #serum #facetint #blush #highlighter #antiaging https://t.co/0swfQRMUBK,0,0,0,0,et,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1740950588186075201
Sat Dec 30 03:07:34 +0000 2023,1.74E+18,"Toko YEESALL dengan penilaian 5 dari 5 bintang dari 6,6RB pelanggan. Gratis voucher toko 1% dan 15% OFF. Garansi pengembalian barang cacat dan layanan pelanggan responsif.  https://t.co/ImBkAsjxkG  #sepedamotorlistrik #diskon #hargamurah #bateraitahanlama #dayamaksimum""",0,0,0,0,in,1.69E+18,1.74E+18,librari_alvabet,https://twitter.com/librari_alvabet/status/1740932611177148902
Sat Dec 30 02:36:37 +0000 2023,1.74E+18,#WTS wts grab Yuk yang butuh voucher grab transport ku jual aja nih dgn harga 30k aja #zonauang #zonabu #butuhuang #diskon #grab https://t.co/KGwLNehwol,0,0,0,0,in,1.06E+18,1.74E+18,getnava_riego,https://twitter.com/getnava_riego/status/1740924821863837966
Sat Dec 30 02:14:00 +0000 2023,1.74E+18,"Ini capaian minbed ðŸ¥°, lalu pencapaian apa saja yang sudah #SobatBedink lakukan selama 2023 ?? Bagikan yuk di kolom komentar^^  #Bedink #Kasur #ThinkBed #Mattress #Sale #Promo #Diskon #BeliLokal #PilihLokal #Belanja #TahunBaru #NewYear #Resolusi #2023recapâ¤ï¸ https://t.co/3FYEbK5xWv",0,0,0,0,in,1.32E+18,1.74E+18,bedinkmattress,https://twitter.com/bedinkmattress/status/1740919133037031832
Sat Dec 30 01:25:02 +0000 2023,1.74E+18,BISA PAKE VOUCHER 30%  TOPIKOKI https://t.co/OijJgbvoVI  GULA https://t.co/dqfzHg6Ewj  CEK SEMBAKO LAIN DISINI https://t.co/qIccFwd3Dg  #diskon #beras #tokopedia,0,0,0,0,in,533120138,1.74E+18,andsstuff,https://twitter.com/andsstuff/status/1740906810297733444
Sat Dec 30 01:06:42 +0000 2023,1.74E+18,Rekomendasi daster tank top!  Cek harga promo : https://t.co/1CV4iIn6b6  #racunshopee #fashioncewe #ootdcewe #outfitcewe #stylecewe #outfitrekomendasi #outfitinfo #dailyuse #ootdindonesia #ootdceweindo #flashsale #diskon https://t.co/izQQ6N1Ffh,0,0,0,1,in,1.69E+18,1.74E+18,outfitinfo,https://twitter.com/outfitinfo/status/1740902197028889060
Sat Dec 30 00:16:00 +0000 2023,1.74E+18,TAVI Double Hydrating Kit  Paket TAVI ini berisi: - TAVI Plant-Based Squalane + Ceramide Moisture Boost Serum 30 ml - TAVI Urban Shield 3 in 1 Super Fine Mist 90 ml  FREE TAVI mini serum  #tavi #wardah #sale #promo #diskon #promosi #skincare #serum #antiaging #facemist https://t.co/ZTG6YsFzmN,0,0,0,0,et,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1740889435234066535
Fri Dec 29 22:53:01 +0000 2023,1.74E+18,Outfit Referensi!  Kaos : https://t.co/xN73EIjLnx Celana : https://t.co/NNXpEJpLAK Totebag : https://t.co/a3vIV3hI6O Sandal : https://t.co/aJnbOvHH7I  #racunshopee #fashioncowo #ootdcowo #outfitcowo #stylecowo #outfitrekomendasi #outfitinfo #dailyuse #flashsale #diskon https://t.co/ByI6j5A62U,0,0,0,1,in,1.69E+18,1.74E+18,outfitinfo,https://twitter.com/outfitinfo/status/1740868553434366190
Fri Dec 29 16:33:00 +0000 2023,1.74E+18,Lazada Lazflash Extra 30 Desember  https://t.co/s5zR8vWjsM  #flashsale #promo #diskon #lazada https://t.co/cyYIRPapef,0,1,0,0,in,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1740772919050186759
Fri Dec 29 16:15:00 +0000 2023,1.74E+18,Bawang merah murah 17 ribuan saja https://t.co/eyHyTE7QX9  #zonauang #diskon #bawangmerah #bumbu #sembako https://t.co/mtebL3BkSk,0,0,0,0,in,1.50E+18,1.74E+18,BelanjaDiTokped,https://twitter.com/BelanjaDiTokped/status/1740768388270768539
Fri Dec 29 14:16:25 +0000 2023,1.74E+18,Yuk aahh vote di instagram ya. Hhuuu kapan lagi diskon 50% gak pernah ada sepanjang sejarah clearbydev  hehe  Klik link story nya ini ya atau bs lgsg cek di instagram ny @clearbydev_official  https://t.co/FYDiosQ5bj #availBSD #availmakassar #ready #diskon #Zonajajan #zonauangá…  https://t.co/IO1hAoYVZB,0,0,0,0,in,1.48E+18,1.74E+18,clearbydev,https://twitter.com/clearbydev/status/1740738545495761096
Fri Dec 29 13:02:09 +0000 2023,1.74E+18,"Promo akhir tahun!!! Treatment gratis di Oriskin! Yang minat DM ya, ini real gratis tanpa biaya apapun. #Promo #diskon #skincare #beauty",0,0,0,0,in,8.46E+17,1.74E+18,mputcizen_,https://twitter.com/mputcizen_/status/1740719858017513663
